name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,523,175113274,,,,,,,-114.5923426,35.0769217,,,
,524,175113280,,,,,,,-114.5934617,35.076828,,,
,525,175113309,,,,,,,-114.5869926,35.0423569,,,
,526,175113338,,,,,,,-114.580345,35.0419271,,,
,527,175113350,,,,,,,-114.6113132,35.1177183,,,
,528,175113354,,,,,,,-114.611186,35.118976,,,
,529,175113485,,,,,,,-114.5582118,35.0821472,,,
,530,175113497,,,,,,,-114.5582505,35.0812391,,,
,531,175115471,,,,,,,-114.6247758,35.1079613,,,
,532,175115473,,,,,,,-114.6247494,35.1104057,,,
,533,9492796374,,,,,,,-114.6019687,35.102385,,,
,534,175115546,,,,,,,-114.6018722,35.10246,,,
,535,175115548,,,,,,,-114.6011395,35.1079497,,,
,536,175115613,,,,,,,-114.6369252,35.1024367,,,
,537,175115630,,,,,,,-114.6353831,35.1039223,,,
,538,175115640,,,,,,,-114.6400745,35.1019921,,,
,539,2688395555,,,,,,,-114.6399249,35.1028189,,,
,540,175115654,,,,,,,-114.636942,35.1027194,,,
,541,175115719,,,,,,,-114.6101774,35.0925856,,,
,542,175115722,,,,,,,-114.6129101,35.0925734,,,
,543,175116880,,,,,,,-114.588222,35.0707139,,,
,544,175116882,,,,,,,-114.5889966,35.0707317,,,
,545,9492796384,,,,,,,-114.6014762,35.101628,,,
,546,9492796377,,,,,,,-114.6020548,35.1025346,,,
,547,175116983,,,,,,,-114.5384083,35.1426655,,,
,548,175116988,,,,,,,-114.537315,35.1428924,,,
,549,891135028,,,,,,,-114.5364894,35.1433031,,,
,550,175116993,,,,,,,-114.5346466,35.144588,,,
,551,175117089,,,,,,,-114.5017587,35.1732146,,,
,552,175117105,,,,,,,-114.502334,35.1740849,,,
,553,175117117,,,,,,,-114.5059136,35.1729755,,,
,554,2097691677,,,,,,,-114.5085195,35.1712634,,,
,555,175117478,,,,,,,-114.5288681,35.1496233,,,
,556,175117494,,,,,,,-114.5280572,35.1502292,,,
,557,175117585,,,,,,,-114.6108992,35.1177145,,,
,558,175117587,,,,,,,-114.6104269,35.1186544,,,
,559,175117593,,,,,,,-114.6001709,35.0735293,,,
,560,175117602,turning_circle,,,,,,-114.5990444,35.0749829,,,
,561,175117707,,,,,,,-114.5456414,35.1060426,,,
,562,175117710,,,,,,,-114.5483175,35.106144,,,
,563,175118164,,,,,,,-114.6020179,35.075538,,,
,564,175118170,turning_circle,,,,,,-114.6000214,35.0759612,,,
,565,175118263,,,,,,,-114.639538,35.0987739,,,
,566,6992522317,,,,,,,-114.6394163,35.0988223,,,
,567,175118260,,,,,,,-114.6377523,35.0995296,,,
,568,175118254,,,,,,,-114.6361013,35.1002065,,,
,569,175118248,,,,,,,-114.6349808,35.1006218,,,
,570,175118242,,,,,,,-114.6327682,35.1006302,,,
,571,889540926,,,,,,,-114.6325796,35.1006302,,,
,572,175118239,,,,,,,-114.6305921,35.1006429,,,
,573,175118236,,,,,,,-114.6277336,35.1006536,,,
,574,175118233,,,,,,,-114.6258464,35.1006457,,,
,575,175118227,,,,,,,-114.6243725,35.100636,,,
,576,175118224,,,,,,,-114.623253,35.100609,,,
,577,6992618663,,,,,,,-114.621626,35.1005729,,,
,578,175084007,,,,,,,-114.621448,35.100569,,,
,579,175118221,,,,,,,-114.6207284,35.1005706,,,
,580,175118218,,,,,,,-114.6199997,35.1005766,,,
,581,175118215,,,,,,,-114.6157856,35.100575,,,
,582,6992549150,,,,,,,-114.6137287,35.1006134,,,
,583,175118609,,,,,,,-114.617459,35.1092064,,,
,584,175118611,,,,,,,-114.6174546,35.1104091,,,
,585,175118614,,,,,,,-114.6174505,35.111257,,,
,586,175118617,,,,,,,-114.6174658,35.1121355,,,
,587,175118620,,,,,,,-114.6174608,35.1137537,,,
,588,175118623,,,,,,,-114.617464,35.1144728,,,
,589,175118625,,,,,,,-114.6174625,35.1151817,,,
,590,6992619316,,,,,,,-114.617463,35.1152815,,,
,591,175118630,,,,,,,-114.6174706,35.1170681,,,
,592,175084203,,,,,,,-114.6111341,35.086073,,,
,593,175119088,,,,,,,-114.545712,35.0812095,,,
,594,175119091,,,,,,,-114.5477684,35.0812111,,,
,595,174868670,,,,,,,-114.572102,35.1056713,,,
,596,175119117,,,,,,,-114.5720686,35.1052805,,,
,597,175119119,,,,,,,-114.5720652,35.1049164,,,
,598,175119130,,,,,,,-114.5720775,35.1042693,,,
,599,175119134,,,,,,,-114.5737359,35.1040867,,,
,600,904635716,,,,,,,-114.5743407,35.1042623,,,
,601,175119140,,,,,,,-114.5759969,35.1045319,,,
,602,175119143,,,,,,,-114.5773335,35.1045264,,,
,603,175119153,,,,,,,-114.575545,35.1078252,,,
,604,175119156,,,,,,,-114.5743968,35.1069664,,,
,605,175119160,,,,,,,-114.5730987,35.105964,,,
,606,175119549,,,,,,,-114.6332078,35.1013269,,,
,607,175119556,,,,,,,-114.6318475,35.1049329,,,
,608,175119585,,,,,,,-114.5956225,35.1124353,,,
,609,175119589,,,,,,,-114.5966135,35.1124597,,,
,610,175119591,,,,,,,-114.5980803,35.1124449,,,
,611,175119601,,,,,,,-114.5780252,35.1106456,,,
,612,175119604,,,,,,,-114.5786811,35.1108163,,,
,613,175119607,,,,,,,-114.579559,35.1111319,,,
,614,175119610,,,,,,,-114.5804974,35.1115282,,,
,615,175119616,,,,,,,-114.5829547,35.1120556,,,
,616,175119618,,,,,,,-114.5841636,35.112031,,,
,617,175119620,,,,,,,-114.5851984,35.1120543,,,
,618,175119624,,,,,,,-114.5862874,35.1120569,,,
,619,175119626,,,,,,,-114.5874217,35.1120469,,,
,620,175119627,,,,,,,-114.5889276,35.1120599,,,
,621,175119628,,,,,,,-114.5901309,35.1120525,,,
,622,175119633,,,,,,,-114.5913564,35.1120628,,,
,623,175119671,,,,,,,-114.6230382,35.1079643,,,
,624,175119674,,,,,,,-114.6230274,35.1104079,,,
,625,175084909,,,,,,,-114.5482738,35.1083041,,,
,626,175120261,,,,,,,-114.5483363,35.1081013,,,
,627,175120263,,,,,,,-114.5483274,35.1072691,,,
,628,175120266,,,,,,,-114.5483225,35.1067075,,,
,629,175120269,,,,,,,-114.5483125,35.105571,,,
,630,3222854683,,,,,,,-114.5483106,35.1053565,,,
,631,175120339,turning_circle,,,,,,-114.5243353,35.1883418,,,
,632,175120342,,,,,,,-114.5253187,35.1882522,,,
,633,175120819,,,,,,,-114.5479093,35.0804542,,,
,634,175120829,,,,,,,-114.5482896,35.0795674,,,
,635,175120841,,,,,,,-114.5715948,35.0631389,,,
,636,175120866,,,,,,,-114.567339,35.0628001,,,
,637,175120910,,,,,,,-114.600804,35.0788618,,,
,638,175120914,turning_circle,,,,,,-114.6000444,35.0772325,,,
,639,175120993,,,,,,,-114.5504005,35.1736824,,,
,640,175121001,,,,,,,-114.5487146,35.1732295,,,
,641,175121005,,,,,,,-114.5480077,35.1733986,,,
,642,175121011,,,,,,,-114.5475216,35.1744616,,,
,643,175121334,,,,,,,-114.5219498,35.1824568,,,
,644,175121337,,,,,,,-114.5219454,35.1837124,,,
,645,175121340,,,,,,,-114.5218243,35.1844194,,,
,646,175121341,,,,,,,-114.521211,35.1850187,,,
,647,175121350,,,,,,,-114.5182422,35.1861555,,,
,648,175121352,,,,,,,-114.5177033,35.1861525,,,
,649,175121755,,,,,,,-114.5957093,35.1097867,,,
,650,175121757,,,,,,,-114.5966486,35.1098088,,,
,651,175122208,,,,,,,-114.6100963,35.1119567,,,
,652,2688395816,turning_circle,,,,,,-114.6103476,35.1123324,,,
,653,175122637,,,,,,,-114.5951298,35.0436091,,,
,654,175122767,,,,,,,-114.5922041,35.0488947,,,
,655,175122769,,,,,,,-114.5922502,35.0478816,,,
,656,175122772,,,,,,,-114.5922499,35.0471723,,,
,657,175122776,,,,,,,-114.5922412,35.0454986,,,
,658,175122958,,,,,,,-114.5897132,35.1094268,,,
,659,175122961,turning_circle,,,,,,-114.5911118,35.1093831,,,
,660,175123001,,,,,,,-114.5784589,35.0468443,,,
,661,175123003,turning_circle,,,,,,-114.5791739,35.0467492,,,
,662,175123172,,,,,,,-114.5564976,35.0824011,,,
,663,175123175,,,,,,,-114.5564823,35.0821464,,,
,664,175123178,turning_circle,,,,,,-114.5564823,35.0816707,,,
,665,175123310,,,,,,,-114.5358605,35.1756262,,,
,666,175107874,,,,,,,-114.5384629,35.1756371,,,
,667,3224154921,,,,,,,-114.5403411,35.175626,,,
,668,175123313,,,,,,,-114.5413261,35.1756219,,,
,669,175123316,,,,,,,-114.5449308,35.1756265,,,
,670,175123319,,,,,,,-114.5484027,35.1756183,,,
,671,175123322,,,,,,,-114.5509315,35.1756367,,,
,672,175123324,turning_circle,,,,,,-114.5521867,35.175589,,,
,673,175127565,,,,,,,-114.548244,35.1724017,,,
,674,175127567,,,,,,,-114.5485335,35.172143,,,
,675,175127772,,,,,,,-114.5837825,35.1212591,,,
,676,175127775,turning_circle,,,,,,-114.5819972,35.1221859,,,
,677,175127861,,,,,,,-114.5215352,35.1880819,,,
,678,175127863,,,,,,,-114.5216871,35.1883478,,,
,679,175128110,,,,,,,-114.5309761,35.149893,,,
,680,175128112,,,,,,,-114.5305194,35.1502031,,,
,681,175128114,,,,,,,-114.5284167,35.1509132,,,
,682,175128123,,,,,,,-114.5279414,35.1518367,,,
,683,175128175,,,,,,,-114.5435627,35.1723866,,,
,684,889541110,,,,,,,-114.5402343,35.1737986,,,
,685,2097709147,,,,,,,-114.5377526,35.1737991,,,
,686,2097709171,,,,,,,-114.5367174,35.1741811,,,
,687,175128145,,,,,,,-114.535867,35.176666,,,
,688,175128148,,,,,,,-114.5358709,35.1778975,,,
,689,175128151,,,,,,,-114.5358703,35.1788202,,,
,690,175128157,,,,,,,-114.5358673,35.1799337,,,
,691,889540559,,,,,,,-114.5358633,35.1810676,,,
,692,175128465,,,,,,,-114.572001,35.1285592,,,
,693,175128467,,,,,,,-114.5730686,35.128573,,,
,694,175128593,,,,,,,-114.61536,35.099749,,,
,695,175128595,turning_circle,,,,,,-114.6151677,35.0999142,,,
,696,175129659,,,,,,,-114.5664203,35.1265239,,,
,697,175129677,turning_circle,,,,,,-114.5652742,35.1273573,,,
,698,175130040,,,,,,,-114.6081014,35.1130885,,,
,699,175130050,,,,,,,-114.5732228,35.0475053,,,
,700,175130054,,,,,,,-114.5730314,35.0469169,,,
,701,175130057,,,,,,,-114.5730276,35.0462113,,,
,702,175130222,,,,,,,-114.6261273,35.0972948,,,
,703,175130252,,,,,,,-114.6299138,35.0975721,,,
,704,175130331,,,,,,,-114.6261982,35.0983007,,,
,705,175130334,turning_circle,,,,,,-114.6259596,35.0986273,,,
,706,175130384,,,,,,,-114.5924318,35.0413206,,,
,707,175130390,,,,,,,-114.5929608,35.0443385,,,
,708,175130611,,,,,,,-114.5338138,35.1457808,,,
,709,175130637,,,,,,,-114.5307772,35.1467218,,,
,710,175130928,,,,,,,-114.5918204,35.0406676,,,
,711,175130935,,,,,,,-114.5909982,35.0415154,,,
,712,175130945,,,,,,,-114.5896143,35.044544,,,
,713,175130948,,,,,,,-114.5893083,35.0453615,,,
,714,175131046,,,,,,,-114.5887552,35.0539166,,,
,715,175131048,,,,,,,-114.588716,35.0525358,,,
,716,175131073,,,,,,,-114.6246974,35.1131243,,,
,717,175131084,,,,,,,-114.6220065,35.1137607,,,
,718,175131088,,,,,,,-114.6129811,35.1137754,,,
,719,175131092,,,,,,,-114.6098207,35.1137904,,,
,720,175131187,,,,,,,-114.5956122,35.0756599,,,
,721,175131196,turning_circle,,,,,,-114.5975605,35.0762745,,,
,722,175131229,,,,,,,-114.5422053,35.1799952,,,
,723,175131231,turning_circle,,,,,,-114.5422259,35.1795893,,,
,724,175131283,,,,,,,-114.5193708,35.1878887,,,
,725,175131286,turning_circle,,,,,,-114.5194435,35.1881261,,,
,726,175131644,,,,,,,-114.562791,35.127452,,,
,727,175131647,,,,,,,-114.5627794,35.1289641,,,
,728,175131650,,,,,,,-114.5627874,35.1313058,,,
,729,175132323,,,,,,,-114.6267444,35.0934641,,,
,730,175083989,,,,,,,-114.6266212,35.0949977,,,
,731,2097691673,turning_circle,,,,,,-114.5065587,35.1736988,,,
,732,175132533,,,,,,,-114.6061638,35.0893801,,,
,733,175132534,,,,,,,-114.6063527,35.0898291,,,
,734,175132537,,,,,,,-114.6066171,35.0903772,,,
,735,9492796413,,,,,,,-114.6005639,35.1166988,,,
,736,9492796410,,,,,,,-114.6006139,35.1168569,,,
,737,175133693,,,,,,,-114.6006177,35.1171019,,,
,738,175133708,,,,,,,-114.5999777,35.1192625,,,
,739,175134789,,,,,,,-114.596702,35.0728606,,,
,740,175134796,turning_circle,,,,,,-114.5978076,35.0742841,,,
,741,175134807,,,,,,,-114.5730816,35.1283156,,,
,742,175134811,,,,,,,-114.5719786,35.128288,,,
,743,1464400454,,,,,,,-114.5679525,35.1439727,,,
,744,1464400464,,,,,,,-114.5689643,35.1440873,,,
,745,1464400470,,,,,,,-114.5699804,35.144213,,,
,746,1464400481,,,,,,,-114.5708943,35.1443101,,,
,747,175136205,,,,,,,-114.5729088,35.1444637,,,
,748,175136461,,,,,,,-114.5071592,35.1816721,,,
,749,175136463,turning_circle,,,,,,-114.5072874,35.1819683,,,
,750,175136668,,,,,,,-114.6299107,35.0981041,,,
,751,175136670,,,,,,,-114.6299026,35.0990854,,,
,752,175136673,,,,,,,-114.6298904,35.1000675,,,
,753,175136677,,,,,,,-114.6298935,35.1013132,,,
,754,175136682,,,,,,,-114.6290623,35.1035046,,,
,755,175136688,,,,,,,-114.6281872,35.1046706,,,
,756,175138359,,,,,,,-114.5080768,35.1705994,,,
,757,175138501,,,,,,,-114.6190316,35.1049372,,,
,758,175138510,,,,,,,-114.6169673,35.1079735,,,
,759,175138550,,,,,,,-114.5978916,35.0859974,,,
,760,175138563,turning_circle,,,,,,-114.599011,35.0851735,,,
,761,175138849,,,,,,,-114.5485842,35.1796548,,,
,762,175138857,,,,,,,-114.552404,35.1792769,,,
,763,175139375,,,,,,,-114.620863,35.094255,,,
,764,175139378,,,,,,,-114.622043,35.0948833,,,
,765,175139381,,,,,,,-114.6226366,35.0951176,,,
,766,175139383,,,,,,,-114.6245106,35.0955497,,,
,767,175139385,,,,,,,-114.6251459,35.0957078,,,
,768,175083994,,,,,,,-114.6259205,35.0958913,,,
,769,175139393,,,,,,,-114.6291149,35.0962935,,,
,770,2688395526,,,,,,,-114.6295524,35.096205,,,
,771,175139395,,,,,,,-114.6305805,35.0960885,,,
,772,175139397,,,,,,,-114.6314497,35.096138,,,
,773,175139401,,,,,,,-114.6337175,35.0961876,,,
,774,175139405,,,,,,,-114.6345518,35.0961999,,,
,775,175139417,,,,,,,-114.5893085,35.0466781,,,
,776,175139421,,,,,,,-114.5913227,35.045179,,,
,777,175139431,,,,,,,-114.591784,35.0443293,,,
,778,175139451,,,,,,,-114.5929456,35.0406183,,,
,779,175080677,,,,,,,-114.590005,35.1169951,,,
,780,175139841,,,,,,,-114.5913028,35.1190639,,,
,781,175139849,,,,,,,-114.5678513,35.045846,,,
,782,175139851,,,,,,,-114.5670602,35.045974,,,
,783,175139855,,,,,,,-114.5650297,35.046251,,,
,784,175140037,,,,,,,-114.5949234,35.1201068,,,
,785,9494962515,,,,,,,-114.5939082,35.1204782,,,
,786,9494962539,,,,,,,-114.5931615,35.1206719,,,
,787,9494962521,,,,,,,-114.5930458,35.1207016,,,
,788,9494962537,,,,,,,-114.5929587,35.120724,,,
,789,9494962522,,,,,,,-114.5924798,35.1208471,,,
,790,9494962535,,,,,,,-114.5923401,35.120883,,,
,791,9494962533,,,,,,,-114.5921158,35.1209406,,,
,792,9494962527,,,,,,,-114.5915946,35.1210746,,,
,793,9494962531,,,,,,,-114.5914985,35.1210993,,,
,794,9494962529,,,,,,,-114.5912604,35.1211605,,,
,795,9494962540,,,,,,,-114.5910569,35.1212128,,,
,796,175140065,,,,,,,-114.5880638,35.0537856,,,
,797,175140068,,,,,,,-114.588081,35.0524925,,,
,798,175140070,,,,,,,-114.5880824,35.0520602,,,
,799,175140163,,,,,,,-114.581254,35.117139,,,
,800,175140169,,,,,,,-114.5816256,35.1174072,,,
,801,175140177,,,,,,,-114.582674,35.1179089,,,
,802,175140179,,,,,,,-114.5858732,35.119669,,,
,803,175140182,,,,,,,-114.5862762,35.1204435,,,
,804,175140185,,,,,,,-114.5867466,35.121336,,,
,805,175140690,,,,,,,-114.6097042,35.1113534,,,
,806,175140692,,,,,,,-114.6101916,35.111895,,,
,807,175141019,,,,,,,-114.516993,35.176587,,,
,808,175141026,,,,,,,-114.5169042,35.1776438,,,
,809,175141035,,,,,,,-114.5169512,35.1787529,,,
,810,175141038,,,,,,,-114.5169415,35.1796162,,,
,811,175141045,,,,,,,-114.5168911,35.1805365,,,
,812,175141072,,,,,,,-114.5780122,35.1084343,,,
,813,175141074,,,,,,,-114.5780319,35.1092535,,,
,814,175141080,,,,,,,-114.5777516,35.1113723,,,
,815,175141176,,,,,,,-114.5682482,35.0481754,,,
,816,175141181,,,,,,,-114.5669119,35.0486298,,,
,817,175141195,,,,,,,-114.557779,35.127413,,,
,818,175141217,,,,,,,-114.5944325,35.1183968,,,
,819,175141220,,,,,,,-114.5935018,35.1186243,,,
,820,175141223,,,,,,,-114.592294,35.118872,,,
,821,175141225,,,,,,,-114.5905045,35.1192836,,,
,822,175141227,,,,,,,-114.588934,35.1197175,,,
,823,175141229,,,,,,,-114.587788,35.1199768,,,
,824,175141605,turning_circle,,,,,,-114.5723552,35.0469809,,,
,825,175141869,,,,,,,-114.6244738,35.1030429,,,
,826,175141875,,,,,,,-114.6232592,35.1039326,,,
,827,175141884,,,,,,,-114.624572,35.101326,,,
,828,175141893,,,,,,,-114.6245402,35.1029396,,,
,829,175144441,turning_circle,,,,,,-114.5757461,35.0457152,,,
,830,175144733,,,,,,,-114.6100722,35.0850898,,,
,831,175144735,,,,,,,-114.6107082,35.084557,,,
,832,175144737,turning_circle,,,,,,-114.6112231,35.0843407,,,
,833,175146890,,,,,,,-114.6175222,35.0934463,,,
,834,175146893,,,,,,,-114.617545,35.0940444,,,
,835,175146897,,,,,,,-114.6175592,35.094778,,,
,836,175146900,,,,,,,-114.6174005,35.096002,,,
,837,175147099,turning_circle,,,,,,-114.5690973,35.0610761,,,
,838,175147556,turning_circle,,,,,,-114.5532229,35.1087817,,,
,839,175147559,,,,,,,-114.5539985,35.1087864,,,
,840,175147562,,,,,,,-114.5580504,35.1092297,,,
,841,175147565,,,,,,,-114.562275,35.1097941,,,
,842,175147571,,,,,,,-114.5633795,35.1096264,,,
,843,175147574,,,,,,,-114.5644217,35.1096022,,,
,844,175147688,,,,,,,-114.5456541,35.1069103,,,
,845,175147689,,,,,,,-114.5456497,35.1066082,,,
,846,175147691,,,,,,,-114.545633,35.1054689,,,
,847,175147692,,,,,,,-114.5456276,35.1050961,,,
,848,175147884,,,,,,,-114.567274,35.096796,,,
,849,175147890,,,,,,,-114.597999,35.0968948,,,
,850,175147892,,,,,,,-114.596494,35.0969068,,,
,851,175147894,,,,,,,-114.589894,35.096874,,,
,852,175105417,,,,,,,-114.6293994,35.1116766,,,
,853,175147967,,,,,,,-114.6295839,35.1133807,,,
,854,175148039,,,,,,,-114.5944376,35.0486428,,,
,855,175148041,,,,,,,-114.5975754,35.0486326,,,
,856,175148061,,,,,,,-114.5136861,35.1776304,,,
,857,175148070,,,,,,,-114.5120081,35.1787426,,,
,858,175148079,,,,,,,-114.6119592,35.109602,,,
,859,175148085,,,,,,,-114.6110496,35.1100122,,,
,860,175148087,,,,,,,-114.6103885,35.1103123,,,
,861,175148089,,,,,,,-114.6098921,35.1109385,,,
,862,175148099,,,,,,,-114.6071985,35.1122301,,,
,863,175148102,,,,,,,-114.6059323,35.1119517,,,
,864,175148105,,,,,,,-114.6030765,35.112038,,,
,865,175148107,,,,,,,-114.6022496,35.1120407,,,
,866,175148111,,,,,,,-114.5995606,35.1120242,,,
,867,175148117,,,,,,,-114.5980706,35.1120326,,,
,868,175173362,,,,,,,-114.5755821,35.1067735,,,
,869,175148131,,,,,,,-114.57505,35.1064397,,,
,870,175148139,,,,,,,-114.5737094,35.1054077,,,
,871,175148149,,,,,,,-114.571697,35.1049161,,,
,872,175148195,,,,,,,-114.5719953,35.1295053,,,
,873,175148199,,,,,,,-114.5719892,35.1291788,,,
,874,175148202,,,,,,,-114.5719842,35.1288669,,,
,875,175148219,,,,,,,-114.5730632,35.1288663,,,
,876,175148222,,,,,,,-114.5730657,35.1291905,,,
,877,175148224,,,,,,,-114.5731047,35.1294934,,,
,878,175148231,,,,,,,-114.6204528,35.0963257,,,
,879,3637812551,turning_circle,,,,,,-114.6200078,35.0963675,,,
,880,175148239,,,,,,,-114.6180735,35.1063758,,,
,881,175148241,turning_circle,,,,,,-114.6183359,35.1067118,,,
,882,175148246,,,,,,,-114.5940951,35.043607,,,
,883,175148433,,,,,,,-114.5884716,35.0703811,,,
,884,175148436,,,,,,,-114.588983,35.0703765,,,
,885,175148450,,,,,,,-114.5758151,35.1279827,,,
,886,174732752,,,,,,,-114.5729411,35.1277759,,,
,887,3222854972,,,,,,,-114.571719,35.1273714,,,
,888,175148462,,,,,,,-114.5703662,35.1265529,,,
,889,175148465,,,,,,,-114.5672135,35.1265856,,,
,890,175148474,turning_circle,,,,,,-114.5634479,35.1270297,,,
,891,175148745,turning_circle,,,,,,-114.565899,35.0454721,,,
,892,175148941,,,,,,,-114.6230938,35.102779,,,
,893,175148944,,,,,,,-114.6233769,35.1030205,,,
,894,175149881,,,,,,,-114.5395819,35.0939384,,,
,895,175149888,,,,,,,-114.5420236,35.0945753,,,
,896,175150360,,,,,,,-114.6163679,35.0974374,,,
,897,175150362,,,,,,,-114.616108,35.097691,,,
,898,175150367,turning_circle,,,,,,-114.610043,35.1100236,,,
,899,3224154928,turning_circle,,,,,,-114.5363809,35.1798805,,,
,900,175150764,,,,,,,-114.6169687,35.0978454,,,
,901,175150767,turning_circle,,,,,,-114.6166774,35.0982212,,,
,902,904636177,,,,,,,-114.5976036,35.0418646,,,
,903,904635270,,,,,,,-114.5976031,35.0410797,,,
,904,175151906,,,,,,,-114.6207262,35.1091987,,,
,905,175151909,,,,,,,-114.6207244,35.1103996,,,
,906,175152197,,,,,,,-114.5140308,35.1796189,,,
,907,175152201,,,,,,,-114.5139964,35.1806273,,,
,908,175152209,,,,,,,-114.5128329,35.1795943,,,
,909,175152213,,,,,,,-114.5102153,35.1798973,,,
,910,175152298,turning_circle,,,,,,-114.6415195,35.0992879,,,
,911,175152302,,,,,,,-114.6420446,35.1002923,,,
,912,175152305,turning_circle,,,,,,-114.6423548,35.1012904,,,
,913,175152412,,,,,,,-114.5729865,35.0601805,,,
,914,175152418,,,,,,,-114.5731643,35.0608497,,,
,915,175152687,,,,,,,-114.5523846,35.1810271,,,
,916,175152694,,,,,,,-114.5513385,35.1809977,,,
,917,175152721,,,,,,,-114.5496348,35.1819842,,,
,918,175152873,,,,,,,-114.5896917,35.1079999,,,
,919,175152879,,,,,,,-114.5896906,35.1083395,,,
,920,1464400466,,,,,,,-114.570286,35.1479687,,,
,921,1464400491,,,,,,,-114.5700111,35.1497491,,,
,922,1464400494,,,,,,,-114.569716,35.1515343,,,
,923,175154774,,,,,,,-114.6346375,35.1035133,,,
,924,175154919,,,,,,,-114.5846362,35.1092009,,,
,925,175154924,,,,,,,-114.5845992,35.1084259,,,
,926,175155516,,,,,,,-114.5472913,35.1710782,,,
,927,175155538,,,,,,,-114.5468199,35.1724001,,,
,928,175156469,,,,,,,-114.6375614,35.1004387,,,
,929,175156556,,,,,,,-114.6128682,35.0934105,,,
,930,175156558,,,,,,,-114.6128496,35.0960256,,,
,931,175156560,,,,,,,-114.6128481,35.0986447,,,
,932,175118209,,,,,,,-114.6128637,35.1005719,,,
,933,175156566,,,,,,,-114.6128423,35.1012147,,,
,934,175156568,,,,,,,-114.6128689,35.1018201,,,
,935,175156571,,,,,,,-114.6128643,35.1023992,,,
,936,175156573,,,,,,,-114.6128701,35.1030007,,,
,937,175156575,,,,,,,-114.6128948,35.1044487,,,
,938,175084031,,,,,,,-114.6129031,35.1051134,,,
,939,6992618648,,,,,,,-114.6128939,35.1052344,,,
,940,175084206,,,,,,,-114.6129201,35.0860611,,,
,941,175156627,,,,,,,-114.612919,35.090987,,,
,942,2688395500,,,,,,,-114.612917,35.0913316,,,
,943,175156630,,,,,,,-114.6129163,35.0917967,,,
,944,175157209,,,,,,,-114.6080899,35.0877431,,,
,945,175157211,,,,,,,-114.6080879,35.0866992,,,
,946,175258647,,,,,,,-114.6080893,35.0865207,,,
,947,175157256,,,,,,,-114.5810435,35.1084256,,,
,948,175157273,,,,,,,-114.5878888,35.1088937,,,
,949,175157282,,,,,,,-114.635631,35.094712,,,
,950,175157286,,,,,,,-114.6361612,35.096528,,,
,951,175157298,,,,,,,-114.6359429,35.0967926,,,
,952,175157300,,,,,,,-114.63595,35.0970479,,,
,953,175157304,,,,,,,-114.6359166,35.0982347,,,
,954,175157306,,,,,,,-114.6358994,35.0988002,,,
,955,6992549172,,,,,,,-114.6361615,35.1002842,,,
,956,175157314,,,,,,,-114.636489,35.1008919,,,
,957,175157317,,,,,,,-114.6368186,35.101711,,,
,958,175157320,,,,,,,-114.6369235,35.102078,,,
,959,175157323,,,,,,,-114.6369445,35.1033569,,,
,960,175157331,,,,,,,-114.6362331,35.1047722,,,
,961,175157334,,,,,,,-114.6354179,35.1072836,,,
,962,175157336,,,,,,,-114.6354069,35.107976,,,
,963,175157896,,,,,,,-114.5162061,35.1814886,,,
,964,175157898,,,,,,,-114.5174667,35.1818861,,,
,965,175157989,,,,,,,-114.6151525,35.0934276,,,
,966,175158000,,,,,,,-114.6194397,35.0940628,,,
,967,175158619,,,,,,,-114.5942547,35.0494271,,,
,968,175158623,,,,,,,-114.5949614,35.04788,,,
,969,175158628,,,,,,,-114.5935314,35.049481,,,
,970,175158630,,,,,,,-114.5933493,35.0503297,,,
,971,175158635,,,,,,,-114.6162458,35.1030429,,,
,972,175158640,,,,,,,-114.6144804,35.1044967,,,
,973,175158647,,,,,,,-114.626282,35.104641,,,
,974,175158649,,,,,,,-114.6265222,35.1046569,,,
,975,175158652,,,,,,,-114.627175,35.1046739,,,
,976,175158654,,,,,,,-114.628889,35.1048515,,,
,977,175158714,,,,,,,-114.5753808,35.1276602,,,
,978,175158716,,,,,,,-114.5753806,35.1274739,,,
,979,175158718,,,,,,,-114.5753676,35.1268898,,,
,980,175158720,,,,,,,-114.5753589,35.1265806,,,
,981,175158722,,,,,,,-114.5753701,35.1263205,,,
,982,175158723,,,,,,,-114.5753589,35.1262503,,,
,983,175158755,,,,,,,-114.5740997,35.1263253,,,
,984,1464400451,,,,,,,-114.5660736,35.1495386,,,
,985,175158816,,,,,,,-114.5658231,35.1514534,,,
,986,175158819,,,,,,,-114.5655924,35.1529186,,,
,987,175158959,,,,,,,-114.5863265,35.0442771,,,
,988,175158960,,,,,,,-114.5863989,35.0453073,,,
,989,175159003,,,,,,,-114.560576,35.0820236,,,
,990,175159305,,,,,,,-114.5931841,35.1089032,,,
,991,175159314,,,,,,,-114.5951243,35.1146732,,,
,992,175159708,,,,,,,-114.5753291,35.0603878,,,
,993,9348061785,,,,,,,-114.5752591,35.0602766,,,
,994,175159873,,,,,,,-114.6305944,35.0998716,,,
,995,175159875,,,,,,,-114.632777,35.0998531,,,
,996,175159877,,,,,,,-114.6349531,35.0998366,,,
,997,175160901,,,,,,,-114.5643521,35.1243287,,,
,998,175160909,turning_circle,,,,,,-114.5632449,35.1246689,,,
,999,175161482,,,,,,,-114.5688643,35.0466623,,,
